,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
198108,  -5.38,  -6.44,  -6.43,  -6.23,  -4.61,  -6.75,  -5.86,  -8.34,  -7.01,  -7.25,  -6.85,  -8.19,  -7.11,  -5.08,  -9.83, -12.25,  -0.07, -12.67,  -7.04,  -1.79,  -2.77,  -6.59,  -7.84,  -7.87,  -8.28,  -3.48,  -6.76, -10.45,  -5.59,  -7.98
198109,  -2.68,  -0.77,  -0.20,  -2.11,  -5.19,  -2.78,  -3.64,  -1.34,  -9.31,  -2.66,  -9.33,  -9.69, -10.01,  -5.62,  -4.05,  -5.12, -15.63,  -8.98, -12.44,  -6.42,   2.78,  -6.87,  -3.82,  -6.99,  -5.85,  -8.86,  -2.93,  -3.24,  -3.06,  -8.79
198110,   8.61,   8.30,   5.57,  11.39,   8.78,   1.21,   1.08,   7.79,   5.85,   5.36,   0.02,   0.78,   3.96,   3.59,  -8.85,   7.73,  -0.66,  13.39,   9.37,   4.18,   6.00,  10.59,   4.60,   1.25,   8.57,   8.44,   5.25,  10.70,   7.10,   9.11
198111,   1.14,   2.69,   3.21,   0.48,   4.72,   5.22,  -0.25,   3.37,   3.09,  -0.19,   5.65,   3.80,   5.29,   2.94,   1.68,  -3.14,   2.25,   5.04,   6.33,   4.86,   0.95,   3.16,   1.00,   8.38,   4.51,   1.34,   0.58,   1.51,   5.24,   0.90
198112,  -0.10,  -2.42,  -6.33,  -1.79,  -3.35,  -1.75,  -3.13,  -0.87,  -2.83,   0.54,  -2.12,  -2.91,  -2.82,  -0.65,   3.11,   0.03,  -6.75,  -6.11,  -6.67,  -3.16,  -1.62,  -2.01,  -0.01,  -2.17,  -4.09,  -3.06,  -1.94,  -3.74,  -4.34,  -3.22
198201,  -0.78,   1.75,   0.37,   4.30,  -4.45,   4.44,  -1.80,   1.31,  -4.96,   1.82,  -6.67,  -8.89,  -5.69,  -2.13,  -1.00,  -3.30, -15.03,  -7.99,  -8.51,  -1.22,   0.66,  -4.12,   3.06,  -3.64,  -3.55,  -2.29,   0.93,  -0.74,  -2.47,  -4.02
198202,  -1.17,  -2.18,  -4.19,  -6.27,  -1.98,  -3.75,  -4.25,  -2.36,  -8.02,  -5.63,  -6.53,  -5.82,  -8.71,  -4.87,  -4.45,  -6.96,  -8.65, -13.01, -12.21,  -1.42,  -7.44,  -5.59,  -5.75,  -3.50,  -5.33,  -3.53,  -1.27,  -2.91,  -3.27,  -4.37
198203,   2.52,   4.36,   3.05,   4.80,  -0.39,   0.41,  -0.23,  -2.69,  -1.85,  -0.01,  -3.44,  -5.45,  -4.64,   2.31,   4.35,   0.02, -12.29,  -7.23,  -3.80,   0.70,   1.87,  -2.41,  -3.94,  -1.88,   0.67,  -1.29,   4.81,   6.97,  -1.80,  -2.26
198204,   6.11,   9.91,   7.14,   3.86,   5.04,   1.77,   6.32,   7.30,   4.77,   9.66,   2.82,   1.48,   0.27,   6.52,   5.07,   6.68,  -0.38,   2.74,   4.31,   3.19,  -0.21,   7.94,   7.27,   3.21,   3.35,   3.39,   5.76,   5.13,   3.07,   6.09
198205,  -3.10,  -3.03,  -5.48,  -5.72,  -5.98,  -2.54,  -0.69,  -3.67,  -5.32,  -3.33,  -5.58,  -8.00,  -8.64,  -4.29,  -1.20,  -5.91,  -7.60, -10.24,   1.08,  -1.71,  -3.01,  -5.66,  -6.06,  -6.34,  -7.05,  -2.57,  -3.24,  -4.66,  -6.03,  -4.47
198206,   1.63,   1.86,   2.18,   1.56,  -0.52,   1.09,   2.32,  -0.89,  -5.35,  -3.38,  -3.23,  -7.17,  -6.59,  -2.12,   3.76,  -1.29,  -8.59,  -6.54,  -6.42,  -3.01,  -2.53,  -2.90,  -2.41,  -0.05,   0.64,  -1.63,   3.28,   1.60,  -3.20,  -3.69
198207,   0.48,   8.45,  -5.50,  -1.11,  -1.55,   1.37,  -1.82,   0.65,  -4.57,   0.93,  -2.53,  -4.63,  -6.15,  -1.72,  -3.74,   3.23,  -7.40, -11.41,  -8.08,  -3.24,   1.18,  -1.16,   1.94,  -2.44,  -6.01,  -1.81,   0.31,  -0.31,  -3.31,  -0.29
198208,   6.76,   3.36,  12.55,   2.69,  11.28,  11.93,  10.89,  11.69,  14.09,   8.74,  14.08,  12.16,  10.44,  14.30,  14.49,  18.44,  20.30,  10.14,   8.16,  10.69,   8.75,  11.53,  11.98,  14.16,  11.24,  15.88,  11.00,  11.68,  10.85,   9.38
198209,   2.82,   6.01,   3.92,  -0.55,   8.25,  -0.07,  10.53,   1.30,  -0.65,   2.20,   0.65,  -5.45,  -5.11,  -2.58,  -1.59,  -0.10,  -0.70,  -2.97,   1.72,   0.26,   0.95,   5.61,   0.77,  -0.11,  -3.02,   3.52,   5.54,   1.08,   5.40,   2.42
198210,   6.79,   6.96,  11.88,  20.29,  16.12,  11.65,  12.56,   8.06,  11.91,  16.60,  19.26,   8.72,  11.11,  17.93,  17.26,  13.56,  14.44,   8.83,   5.12,   4.05,   8.08,  17.76,  16.38,  15.49,  17.96,  17.76,  16.99,  12.23,  14.83,  14.98
198211,   4.11,   6.36,  -2.51,   7.80,  10.15,   7.85,   9.54,   4.65,   2.34,   3.40,  11.05,   3.30,   4.27,   6.51,   7.57,   2.41,   3.44,  -0.96,  -5.52,  -0.87,   4.19,  10.27,   9.87,   4.41,  11.17,  10.98,  11.52,   6.24,   6.16,   8.52
198212,   0.86,  -3.99,  -0.83, -13.93,   3.40,  -1.32,   0.38,   0.51,  -2.30,   4.21,   2.88,   5.58,   4.37,   1.46,   5.88,   2.15,  12.92,   1.03,   5.49,   3.41,  -1.27,  -0.40,   2.98,   0.52,  -0.96,  -0.17,  -3.14,  -1.66,  -2.82,   0.17
198301,  -0.98,   1.43,  -1.67,   4.82,  -3.13,   3.56,  -1.91,   1.26,   8.97,   3.82,   3.14,   7.79,   5.79,   5.98,   2.31,   8.49,  16.80,   6.75,   3.31,   3.07,  12.40,   8.06,   8.22,   1.40,   6.52,   4.50,   0.59,  -0.16,   0.15,   6.05
198302,   0.78,   4.23,   1.50,   9.24,   8.14,   4.12,   9.44,   2.36,   3.43,   5.57,   4.13,   3.60,   0.25,   4.75,  -0.17,   5.71, -15.30,  -8.08,  -1.60,   0.53,  -1.89,   6.27,   3.06,   5.07,   5.54,   8.50,   7.03,   9.11,   5.11,   4.48
198303,   5.01,  10.97,   5.19,  -4.08,   8.44,   0.11,  12.86,   4.44,   0.76,   7.82,   5.19,   2.77,   0.35,  -1.98,  -0.97,   5.83,   3.49,  -0.93,   5.84,  -0.50,   0.10,   2.25,   0.63,   2.40,   1.62,   3.32,  10.45,   4.11,   6.26,   1.85
198304,   4.99,   5.09,   4.54,   5.08,   8.82,   5.76,   8.55,   5.00,   8.65,   6.47,   4.37,   2.98,   5.51,   0.82,  15.88,   6.56,   9.61,   2.55,   9.39,   4.16,   5.13,   6.34,   7.53,   7.95,   3.22,   6.47,   9.54,   6.95,   8.95,   8.82
198305,  -1.15,  -4.03,  -5.63,   6.47,  -0.15,  -6.24,  -0.12,  -3.27,   3.66,   1.99,   1.76,   9.13,   4.53,   6.40,  -2.02,   0.60,  10.49,  11.15,   0.02,   1.57,  -1.41,   3.73,   2.00,   1.32,   4.13,   2.03,  -0.36,   3.24,   0.27,   5.95
198306,   0.78,  -0.02,  -0.91,   5.28,   5.92,   3.93,   8.68,   6.84,   0.63,   7.08,  -0.89,  -2.16,   3.43,   6.87,  10.29,   6.69,  -1.92,   8.29,   6.32,  -1.28,  -1.26,   3.67,   6.23,  -1.71,   8.13,   6.80,   6.08,   7.86,  -0.11,   3.86
198307,  -2.74,  -1.38,   1.16,  -6.49,  -4.09,  -6.32,  -5.78,  -5.76,  -0.10,  -0.74,  -3.86,  -0.84,  -2.61,  -7.30,  -2.19,  -5.28,  -0.51,  -1.56,  -2.31,   0.44,  -5.20,  -8.32,  -4.68,  -2.03,  -5.31,  -7.24,  -2.35,  -5.61,  -3.03,  -2.18
198308,   1.68,   3.97,   4.85,  -2.26,  -2.40,  -1.85,  -6.78,  -1.50,   6.16,  -0.64,  -4.53,   7.31,  -2.00,  -2.80,  -3.63,  -6.18,   1.52,   0.72,   5.68,   0.52,   2.09,  -2.61,  -1.27,  -0.96,  -2.80,  -2.76,  -5.80,  -3.61,   0.42,  -5.84
198309,   4.63,   5.71,   8.00,   2.21,   3.61,   2.68,   0.83,   1.23,  -0.50,   1.64,   3.28,  -2.71,   3.75,   3.30,   4.62,   5.63, -10.36,   3.82,  -4.77,   3.87,   0.76,   2.00,   2.28,   2.91,   1.23,   2.35,   1.91,   3.52,   1.54,   2.34
198310,   3.21,  -2.47,   2.40,  -4.92,  -5.26,  -1.43,  -4.82,  -2.28,  -3.04,  -4.30,  -4.81,  -5.50,  -4.97,  -2.71,   1.71,  -3.13, -11.68,  -6.92,  -2.16,   2.47,  -5.24, -10.24,  -6.21,   0.36,   1.52,  -5.37,  -1.06,  -3.18,  -3.24,  -7.51
198311,   2.92,  -4.58,   0.30,   2.18,   2.31,   7.53,   1.25,  -3.51,   1.72,   8.25,   7.41,   9.26,   5.63,  10.42,  -0.52,   9.39,  10.07,   2.82,  -1.59,  -2.56,   3.07,   5.91,   1.35,   8.23,   6.85,   4.60,   3.81,   5.43,   3.54,   3.63
198312,  -0.33,  -3.10,   2.92,   2.80,  -2.35,   0.14,  -3.72,  -3.65,  -3.28,  -2.26,  -1.38,   0.97,   0.92,  -0.46,   0.60,  -1.49,  -2.02,  -6.44,   2.11,  -4.50,  -3.08,  -2.71,   0.86,  -2.10,  -0.81,  -1.38,  -6.04,  -4.68,  -1.23,  -2.72
198401,   1.14,  -1.45,   4.89,  -3.11,  -4.91,  -5.83,  -7.38,  -0.76,  -4.39,  -4.40,  -3.37,  -2.11,  -1.26,  -4.88,  -4.04,  -2.49,   0.65,   0.84,   9.83,   0.80,   4.06,  -8.14,  -5.98,  -4.88,  -4.34,  -4.34,  -6.49,  -4.35,  -0.65,  -4.88
198402,  -4.45,  -8.38,  -8.35,  -7.71,  -8.14,  -5.79,  -1.86,  -2.51,  -7.79,  -7.99,  -7.03,  -7.96,  -7.80,  -7.63,  -7.50,  -7.36,   4.99,  -5.20,   3.06,  -4.31,  -3.78,  -6.67,  -6.23,  -5.18,  -7.67,  -4.72,  -4.80,  -5.90,  -4.99,  -7.18
198403,   1.21,  -1.32,  -2.35,   6.66,   5.67,   2.09,   0.05,  -0.83,   5.69,  -2.28,   4.20,   5.67,   4.53,  -0.52,  -2.47,  -3.78,   4.12,   2.18,   0.18,  -1.11,  -5.60,   1.20,   1.97,   4.58,   1.41,   2.83,   0.18,   3.84,   1.56,   0.48
198404,   0.10,   0.68,  -1.66,  -1.46,   2.23,  -0.41,  -0.59,   2.20,   1.00,  -0.13,  -2.31,  -5.85,  -1.52,   2.89,   0.99,   2.05,  -6.18,   2.13,   3.85,  -1.01,   2.15,  -3.13,  -0.10,   0.00,  -3.90,  -0.86,   0.61,  -1.91,  -1.41,   0.01
198405,  -2.31,  -1.00,  -1.28,  -5.89,  -3.39,  -2.42,  -6.58,  -7.04,  -7.52,  -4.31,  -9.51,  -9.76,  -7.70,  -9.00,  -7.17,  -3.08,  -5.49,  -4.00,  -6.02,  -1.94,  -3.62,  -5.55,  -5.70,  -7.43,  -5.02,  -7.21,  -5.51,  -3.47,  -7.80,  -7.55
198406,   6.14,   0.40,   6.14,  -0.40,   7.86,   2.85,   4.10,   3.79,  -0.22,   2.21,   1.29,  -1.64,  -1.10,   5.09,   3.89,   9.86,  -9.80,  -5.15,  -2.31,  -0.52,  10.78,   6.93,   1.26,   5.80,   2.29,   5.98,   7.45,   7.26,   1.70,   4.66
198407,  -1.25,  -2.10,   0.41,  -2.00,  -1.11,  -0.18,  -5.48,  -3.93,  -2.46,  -8.80,  -2.65,  -9.43,  -5.40,  -2.79,   3.90,   3.32, -15.67,  -9.49,  -7.75,  -0.57,   2.77,  -6.25,  -1.47,   1.58,  -2.74,  -3.89,   0.84,  -2.03,  -0.87,  -1.80
198408,   6.99,   4.84,   8.99,  11.40,  10.97,   6.98,   9.26,   9.83,  12.80,   7.92,  12.27,  13.61,  12.11,  14.70,   8.69,  14.04,  17.80,  12.04,  12.92,   6.59,   6.59,  14.32,  13.25,  10.15,  10.53,  13.71,   8.65,   7.49,  10.58,  10.91
198409,   2.46,   0.41,   3.45,  -4.02,  -1.73,  -1.96,  -1.26,  -4.47,  -3.30,  -3.25,   0.25,  -3.51,  -1.81,  -5.97,   2.29,  -2.78,  -1.44,  -0.37,   2.20,   4.09,   1.78,  -3.35,  -3.81,  -4.48,   0.49,  -0.45,   0.21,  -1.22,   2.61,  -1.80
198410,   1.45,   4.73,   2.95,  -2.58,  -0.80,   1.21,  -1.42,   1.54,  -1.59,   1.20,   0.59,  -2.08,  -3.20,   0.65,   1.94,   5.80,  -7.87,  -8.86,  -4.95,   2.59,  -1.05,  -2.16,  -0.46,   2.71,   2.41,   0.58,  -1.38,   0.17,   0.97,   0.51
198411,  -0.63,  -0.26,   1.15,  -3.24,   0.66,  -1.56,  -0.87,  -0.63,  -1.32,  -0.04,  -0.26,  -1.52,  -2.41,  -4.80,  -3.84,  -6.09,  -0.58,   3.20,  -1.76,   2.11,  -0.36,  -4.62,  -3.66,  -1.41,  -2.07,  -2.06,  -3.25,  -4.24,  -0.02,  -3.19
198412,   2.29,   1.75,   1.23,   1.04,   4.69,   2.58,  -0.34,   2.59,   0.26,   2.21,   1.33,   2.06,   0.68,   4.44,   4.39,   4.21,  -7.60,  -4.85,  -0.68,   1.84,   4.00,   3.33,   2.32,   2.28,   3.79,   3.10,  -0.23,   2.26,   3.81,   3.04
198501,   0.59,   4.50,   2.03,  13.89,  11.43,   7.31,  11.98,   8.16,   6.95,   7.97,  11.70,  10.20,  11.62,  13.32,   8.73,  10.05,  12.32,   8.50,   6.06,   1.80,   5.62,  15.72,  11.82,   6.49,   9.77,  15.60,  12.56,  10.91,   8.71,  11.49
198502,   5.76,   0.67,   9.35,   2.79,   1.64,   0.04,   1.51,   3.07,   1.46,   2.87,  -0.36,  -0.74,  -0.21,  -1.56,  -3.15,   5.50,  -2.99,  -1.13,   3.14,   0.54,   2.57,   2.54,  -2.13,  -0.16,   2.46,   0.06,   1.97,   3.97,   1.83,   2.96
198503,   6.58,   4.43,   2.63,   0.60,   3.82,  -3.16,   0.27,   2.99,  -2.54,  -3.94,  -5.02,  -3.49,  -4.53,  -5.42,  -5.01,  -4.19,   8.25,  -4.03,   1.34,   5.25,   4.65,  -3.75,  -5.97,  -2.28,  -3.36,  -1.04,  -0.83,   1.21,  -0.50,  -1.64
198504,  -1.98,   1.68,  -8.13,  -0.76,   0.31,  -1.26,  -0.17,  -1.87,   0.66,  -3.32,  -2.20,  -5.05,  -3.46,  -2.79,  -4.48,  -3.39,  -2.85,  -2.42,   3.64,   1.14,   0.50,  -2.46,  -3.56,  -0.37,  -3.41,  -0.61,   0.18,   0.57,   2.37,  -1.39
198505,  11.40,   7.77,  -0.60,   5.83,   6.92,   4.07,   9.38,   8.96,   7.00,   3.43,   6.17,   1.26,   3.06,   6.75,   6.49,   8.34,  -0.75,   4.77,  -0.25,   4.50,   6.52,   4.12,   2.48,   3.47,  11.02,   5.07,  11.01,   6.45,   5.93,   6.78
198506,   2.89,   3.75,   2.20,   6.86,   1.99,   2.36,   0.74,   2.16,   1.01,   3.46,   1.55,  -0.90,  -0.21,   1.46,   0.57,   1.11,  -2.06,  -5.04,  -0.80,   2.91,   3.52,   1.74,  -1.06,   2.59,   3.38,   2.57,   1.28,   0.20,   2.43,   2.87
198507,  -3.13,   1.08,  -5.22,  -0.85,  -3.50,   2.35,   1.58,  -0.60,   4.00,   3.27,   2.84,   7.66,   3.75,   4.10,   0.88,   3.42,  10.13,   3.65,  -0.95,  -5.19,  -5.05,   1.79,   4.54,   3.67,   3.72,   0.20,  -5.82,  -0.47,  -1.52,   3.35
198508,   2.50,   1.38,  -2.95,   3.27,  -2.10,  -2.68,   2.35,  -1.26,  -1.92,   0.71,  -2.79,  -2.19,  -2.83,  -0.15,  -2.44,  -0.55,  -1.17,   1.10,   0.56,   1.00,   0.44,  -2.03,  -2.85,  -2.04,  -1.82,  -1.22,  -0.72,  -1.97,  -0.76,  -0.68
198509,   4.17,  -0.89,  -6.51,  -3.35,  -5.41,  -3.50,  -3.64,  -4.00,  -3.68,  -1.12,  -4.47,  -4.61,  -4.68,  -3.37,  -2.53,  -8.07,  -9.95,   0.17,  -1.39,  -6.03,  -4.78,  -6.99,  -4.59,  -4.00,  -6.80,  -4.63,  -4.33,  -4.21,  -4.89,  -6.71
198510,   3.81,   5.50,  -1.39,   3.91,   3.77,   4.33,   6.90,   3.10,   4.92,   7.91,   2.64,  -4.52,   1.79,   4.59,   1.39,  -0.27,  -2.59,   2.07,   5.48,   5.71,   3.50,   4.17,   2.86,   2.73,   2.07,   3.94,   8.12,   2.55,   7.42,   2.72
198511,   9.99,   2.02,   9.22,   6.48,   6.94,  11.28,   8.43,   9.28,   5.14,   3.84,   8.80,   5.72,   7.33,   6.89,   7.16,   5.69,   5.21,   1.72,  -0.52,   3.35,   7.31,   8.48,   8.20,   8.09,   6.28,   8.56,   7.06,   9.22,   7.34,   7.12
198512,   2.46,  12.33,   9.27,   4.57,   6.65,   5.52,   1.66,   3.40,   6.35,   7.41,   4.76,   2.61,   3.39,   3.05,   5.36,   2.90,  -3.35,  -3.17,  -2.82,   4.20,   5.40,   5.66,   8.39,   4.74,   1.39,   6.12,   4.04,   3.76,   4.54,   6.05
198601,   1.40,  -1.05,   5.31,   3.26,  -0.05,  -1.11,   4.67,   0.94,   1.72,   2.66,   1.76,   2.71,   1.93,   0.15,   4.58,  -0.15,   3.09,  -2.51,  -7.13,   3.32,  -4.33,   0.21,  -0.21,   3.55,   5.67,   2.58,   1.52,   0.83,   3.34,   3.12
198602,   9.18,   6.84,  11.77,   9.30,  12.69,  10.20,   9.54,   5.69,  11.44,   9.96,  12.22,   4.94,   8.43,   8.29,  10.04,  10.12,  -5.05,  -2.86,  -0.30,   5.73,   7.32,   7.74,   4.44,   9.14,   6.90,   8.88,   6.84,   9.58,   8.40,   9.39
198603,   8.20,   9.85,  11.01,   6.15,   6.10,   5.35,   5.79,  11.99,   5.22,   8.10,  10.66,   3.82,   4.60,   3.85,  10.63,   6.08,   0.97,  11.69,   0.76,   3.38,   3.26,   3.95,  -0.23,   4.68,   3.07,   7.06,   8.99,   6.58,   5.47,   5.50
198604,   1.13,  -2.90,   3.65,   6.62,  -1.23,  -1.78,  -2.81,   0.62,   1.28,  -2.03,  -2.64,  -5.59,  -0.86,  -0.92,  -7.92,  -4.72,  -5.17,  -4.97,   0.53,  -4.37,   1.92,   3.75,   3.62,  -2.06,  -2.61,   1.82,  -0.76,   4.58,  -3.48,  -1.61
198605,   7.77,   6.48,   9.64,   4.84,  10.44,   4.35,   9.74,   6.93,   5.38,   3.93,   3.81,   1.38,   0.75,   1.19,   2.55,   1.82,   3.24,   1.08,   6.26,   2.83,   4.78,   3.61,   0.37,   5.33,   0.58,   5.28,  11.58,   5.78,   4.80,   6.82
198606,   6.53,   8.87,   9.05,   2.72,   2.27,   1.37,   3.92,   5.53,  -0.06,   4.96,  -1.02,  -3.58,  -3.88,  -4.02,  -0.52,   1.13,  -4.82,  -3.72,  -2.09,   4.44,   4.85,   0.01,  -4.24,   0.93,  -2.24,   0.77,   4.60,   1.89,   1.46,   0.11
198607,  -5.18,  -3.31,  -2.70, -12.84,  -8.04,  -8.00,  -8.93,  -5.45,  -7.20,  -7.88,  -8.18, -16.46,  -9.13,  -7.14,  -8.66,  -8.76,  -2.85,  -3.54,  -5.57,   4.71,  -3.46, -10.77,  -7.81,  -4.64,  -9.70,  -9.64,  -9.46, -11.34,  -5.64,  -7.71
198608,   2.57,  -2.10,   4.18,   1.48,   2.40,   4.04,   2.90,   3.72,   5.91,   0.90,   8.38,   9.26,   6.55,   7.77,   6.70,   4.65,  15.73,   8.44,  15.80,   7.22,   6.76,   5.54,   6.73,   7.66,   6.17,   2.13,   1.18,   1.11,   6.80,   7.95
198609, -12.42,  -8.43, -11.75, -10.27, -10.78,  -9.82,  -9.99, -12.69,  -5.25,  -6.74,  -6.06,   4.66,  -6.48,  -7.61,  -7.03,  -7.68,   4.83,  -4.67,  -0.89,  -9.60, -10.05,  -8.23,  -6.96,  -7.07,   2.33,  -8.75,  -8.44,  -8.18, -10.62,  -9.80
198610,  10.69,   7.92,  10.52,   6.69,   6.08,   8.03,   8.00,   7.94,   8.32,   5.36,   5.67,   3.81,  -2.15,   4.27,   8.68,   1.56,  -0.52,  -1.07,   1.66,   4.84,   4.30,   7.34,  -0.42,   6.39,   6.16,   6.08,   7.81,   6.60,   3.28,   8.49
198611,   0.24,  -0.07,  -0.09,  -3.21,   0.58,   6.03,   0.54,   1.01,   3.34,   8.40,  -0.36,  -7.79,   1.90,   2.64,   1.22,   2.22,   1.84,   2.05,   2.30,  -0.08,   3.91,   2.08,   3.34,   2.05,  -0.36,   0.99,   1.69,   0.72,  -1.18,   2.54
198612,  -3.11,  -2.32,  -3.46,  -5.26,  -2.60,   0.58,  -7.41,  -1.33,  -3.99,   0.51,  -1.99,  -2.61,  -0.22,  -5.82,  -4.77,  -3.85,  -1.79,  -4.85,  -0.48,  -3.90,  -4.35,  -1.89,  -3.84,  -0.53,  -5.32,  -3.65,  -7.19,  -4.37,  -2.67,  -5.57
198701,  12.40,  22.03,  21.12,  19.26,  13.60,  14.06,  11.44,  13.05,  15.18,   7.85,  16.97,  12.99,  13.84,  16.78,  18.93,   4.31,  14.21,   6.56,  14.20,   8.88,   4.98,  19.31,  15.88,  20.01,   6.75,  11.67,  10.24,  11.14,  10.25,  17.08
198702,   4.34,   2.95,  -2.90,   9.33,   9.45,   3.69,  13.34,  10.99,   4.96,   6.17,   4.29,   6.88,   7.18,   4.52,   2.67,   6.43,  14.62,  -0.38,  -2.73,  -2.74,  -0.04,   6.06,   9.24,   1.09,   4.76,   5.23,  11.39,   9.88,   3.70,   4.45
198703,   2.11,   0.79,   0.09,   2.14,  -0.50,   1.67,   0.98,   0.05,   5.22,   1.90,   4.34,   8.31,   2.03,   0.03,   6.84,  -2.65,  18.79,  -0.96,  11.87,  -2.28,   0.73,   0.18,   2.60,   3.99,  -1.97,   1.46,   1.87,   4.02,  -1.81,   3.60
198704,  -5.90,   4.25,  -2.93,   2.51,  -4.18,  -2.52,  -4.83,  -2.50,   1.17,   5.96,  -3.69,   3.02,  -0.97,  -0.68,   7.89, -10.54,   4.11,  -1.13,   0.01,  -4.75,  -2.78,  -1.08,   4.62,  -3.28,  -1.36,  -4.27,  -2.54,  -5.63,  -5.13,  -2.56
198705,   3.44,  -4.86,   1.01,  -0.34,   3.93,   1.14,  -1.40,   0.95,   0.26,   8.45,  -2.82,   4.04,   3.27,  -0.60,  -3.08,   0.01,  -4.36,   4.44,   2.29,  -2.56,   3.26,   1.32,  -0.34,  -4.10,   7.01,  -0.94,   0.28,  -0.16,  -1.03,   6.34
198706,   6.46,   2.04,   5.03,   4.98,   8.10,   4.86,   9.28,   4.67,   4.75,   0.47,   5.70,   3.50,   3.40,   4.26,   2.07,   5.02,  -2.03,   1.49,   5.99,   2.77,   6.36,   2.16,   0.24,   6.41,   5.42,   3.56,   7.42,   1.99,   4.57,  -0.07
198707,   2.95,   8.30,   9.08,   5.91,   6.59,   4.93,   4.84,   5.71,   5.82,   4.44,   7.16,  19.40,  11.54,   4.64,   6.25,  10.65,  18.28,   5.43,   3.13,  -2.12,   5.40,   1.04,   1.38,   4.23,   4.12,   4.56,   6.60,   2.62,   1.76,   7.88
198708,   2.89,   1.67,  18.58,   5.67,  -0.87,   5.27,   0.95,   1.93,   2.10,  -1.93,   2.07,  -4.64,   1.18,   4.42,   4.31,   0.54,  -3.86,   5.02,   1.12,   2.96,   5.10,   6.39,   6.86,   6.35,  -0.22,   2.18,   3.14,   2.47,   5.57,   2.52
198709,  -3.22,   0.79,  -0.17,  -2.21,  -3.07,  -1.29,  -8.39,  -2.63,  -0.56,  -1.43,  -0.98,   3.97,   3.57,   2.19,  -7.12,  -2.30,   4.95,  -5.86,  -3.90,  -2.89,   2.83,   1.32,  -3.54,   0.64,  -2.02,  -3.59,  -7.35,  -4.83,  -2.58,  -3.39
198710, -17.56, -18.14, -21.96, -32.91, -22.80, -21.78, -30.97, -20.49, -28.01, -32.68, -28.40, -30.67, -31.37, -32.15, -28.39, -30.57, -32.39, -30.26, -19.32,  -7.36, -12.67, -28.11, -25.46, -27.20, -28.15, -28.81, -29.22, -23.68, -21.40, -27.40
198711,  -8.37,  -5.33,  -8.31,  -8.08,  -8.67, -10.56, -12.51,  -9.64,  -6.18,  -5.51,  -5.15,   2.01,  -1.79,  -7.07,  -6.78,  -9.71,   6.70,  -3.16, -11.61,  -3.23,  -8.95,  -9.19, -10.20,  -3.60,  -8.74,  -4.77,  -9.62,  -6.96,  -7.49,  -7.36
198712,   6.58,  12.78,   3.51,  13.28,   8.60,   6.81,   7.40,   5.23,  14.34,  13.63,   8.50,  10.49,  11.16,  13.59,   9.20,   6.30,   5.09,  10.37,   6.64,  -0.20,   3.32,  16.27,  10.96,  10.65,   7.10,  10.30,   7.81,   8.02,   3.12,  12.33
198801,   3.14,  -0.34,   2.75,  -0.98,   1.88,   0.80,   7.99,   6.29,  -2.36,   1.07,   3.60,  -3.42,   2.15,  -0.20,   6.95,  13.52,  -9.17,   0.15,   8.46,   9.28,   9.49,  -1.49,  -2.38,  -3.09,   4.07,   3.30,   6.92,   4.41,   8.64,   1.83
198802,   4.04,   5.13,   6.06,  10.38,   6.62,   2.67,  11.62,   3.75,   7.68,  22.48,  11.85,   9.12,  10.54,   7.05,   6.96,   4.29,   7.81,   8.65,   2.55,  -2.15,   1.18,   5.99,   6.96,   8.09,   8.36,   8.15,  11.56,   5.82,   1.71,   3.45
198803,  -0.85,   0.63,  -4.16,  -3.45,  -4.71,  -6.53,  -0.79,  -2.63,  -2.23,   8.79,   1.21,  -3.65,   4.44,  -4.23,   0.79,  -0.13,   9.03,   4.74,   2.52,  -3.87,  -4.38,  -0.72,  -5.43,  -3.40,   3.72,   2.14,  -1.42,  -1.84,  -3.01,  -0.84
198804,   0.32,  -2.35,  -0.28,   2.73,  -0.90,   0.09,  -0.40,  -2.06,   1.72,  -0.03,   1.36,   5.69,   2.35,   1.34,   3.27,   1.85,   1.31,   6.14,   4.47,  -0.77,   0.10,  -0.66,   2.98,   0.94,  -1.70,   0.69,   2.07,   0.39,  -0.65,  -0.25
198805,   0.24,  -2.81,  -3.91,  -0.75,  -0.27,   1.53,  -2.16,  -0.64,  -2.63,   2.15,  -1.66,  -1.05,  -0.79,  -1.67,   0.65,   1.38,   0.61,  -0.30,  -1.36,   2.76,   2.28,  -2.20,  -1.69,  -1.04,  -1.90,  -2.08,  -1.76,  -0.74,   1.68,  -2.10
198806,   0.58,   9.01,   1.16,   8.34,   5.92,   3.76,   7.08,   2.51,   9.40,   4.28,   9.11,   6.42,   5.82,   8.66,   8.28,   4.66,   1.46,  -0.08,  -2.18,   2.58,   2.48,   7.66,   9.16,  12.00,  11.25,   7.22,   6.87,   5.49,   5.10,   6.58
